,Unnamed: 0,utterance,label,translation_ru,translation_af,translation_de,translation_it,translation_es
383,4129,i don t want to be a fan of yours but i don t like it  alright,prob_B,,,,,
384,4130,awesome  hello how is your day winking face,prob_B,,,,,
385,4131,good i am not a fan of car but my dogs love it have you two dogs ,prob_B,,,,,
386,4132,do you know ivan  yes i know it is a lot of fun,prob_B,,,,,
387,4133,do you know putin  i suppose ,prob_PB,,,,,
388,4134,what do you think that thiw world can be destroied  it was a secret to use but i think it would be a good time ,prob_B,,,,,
389,4135,oh are you sure  i am not sure what that means ,prob_PB,,,,,
390,4136,who are you  i am a guy what do you do for fun ,prob_PB,,,,,
391,4137,fine thanks how are you  i am doing well just got done with my nightly run ,prob_NB,,,,,
392,4138,what is your work  i am a nurse what about you ,prob_NB,,,,,
393,4139,i am a doctor i am a nurse what do you do ,prob_PB,,,,,
394,4140,i am and have a long time are you married ,prob_B,,,,,
395,4141,no i am not just stay at home  do you like drinking alcohol ,prob_B,,,,,
396,4142,yes i do especially when you drink it what is your favorite tv program ,prob_B,,,,,
397,4143,i like to run but my favorite thing to read is on sundays  do you have a cat ,prob_B,,,,,
398,4144,i do not do you  yes i have one,prob_B,,,,,
399,4145,i have a lot of siblings so it is hard to care about what is your favorite food ,prob_B,,,,,
400,4146,i love pizza what about you  hello how is your day going smiling face with smiling eyes i do like to talk about myself new kids on block,prob_B,,,,,
401,4147,hi it is good how is yours  good just here listening to music ,prob_NB,,,,,
402,4148,do you know star wars not really i drive a convertible in the rain tho,prob_PB,,,,,
403,4149,lol what rabbits deer that kind of thing lol also try to guess i take dance ,prob_PB,,,,,
404,4150,lessons lessons once week funny you ,prob_PB,,,,,
405,4151,do you like coffee i never go there i don t like crowds but i love pudding,prob_B,,,,,
406,4152,i try various coffees as a hobby oh that can be stressful maybe you could get a dog also try to guess i was born ,prob_PB,,,,,
407,4153,haha no in early s funny you ,prob_PB,,,,,
408,4154,this conversation makes no sense i like to make people laugh everyone wants to be my friend,prob_PB,,,,,
409,4155,that is great yeah i wish we were because her dad is nicer than mine,prob_PB,,,,,
410,4156,i am a retired man are you an electrician  no i am not an electrian,prob_B,,,,,
411,4157,i am just years old wow that is quite impressive ,prob_NB,,,,,
412,4158,i m playing on the soccer team i love soccer i am a big fan of country music do you work my parents farms ,prob_NB,,,,,
413,4159,i m not working what do you do for work ,prob_NB,,,,,
414,4160,i hate my big brother you are crazy ,prob_PB,,,,,
415,4161,he can do everything but i m not forbidden for me i am not a fan of that i am wiccan so i do not know what to say ,prob_PB,,,,,
416,4162,its difficult to saying anything i am sorry to hear that ,prob_PB,,,,,
417,4163,thanks for understanding me you are welcome do you like music ,prob_NB,,,,,
418,4164,yes rap and r b i like pop music and country ,prob_NB,,,,,
419,4165,hi what is your name face with tears of joy i do like to talk about myself i drive a bmw hi it doesn t matter do you like your car ,prob_B,,,,,
420,4166,yeah my parents do not believe in science face with stuck out tongue and winking eye why are they religious ,prob_B,,,,,
421,4167,i believe the one that loves us all loves us unconditionally i hope they do okay so do you go to church ,prob_B,,,,,
422,4168,i do but i also play football also try to guess i grew up  you grew up i don t know,prob_B,,,,,
423,4169,in manhattan funny you  okay i could not guess that,prob_B,,,,,
424,4170,haha that sucks i d probably have an easy time hiding them beneath my versacchi suits so you rich,prob_B,,,,,
425,4171,that must be great i m not rich but i try to be also try to guess my parents are  your parents are nice ,prob_B,,,,,
426,4172,very wealthy bankers funny you  funny me ha do you like finance ,prob_B,,,,,
427,4173,i love dancing on fancy cars yeah haha how old are you  i m pretty old how old are you ,prob_B,,,,,
428,4174,oh that s sweet i m years old i have a daughter that s  nice i don t have children i want to rule the world,prob_B,,,,,
429,4175,that just means you get to keep all the popcorn for yourself how are you this evening  hey waving hand sign how is your day thinking face,prob_B,,,,,
430,4176,hey i m enjoying chocolate ice cream now so it s great  i loveheavy black heart to drive my carautomobile i drive a fast car are you terrified of scorpions ,prob_NB,,,,,
431,4177,i think everyone is terrified of scorpions no  no they are not a weird fetish to have ,prob_PB,,,,,
432,4178,scorpions are not a fetish if you are afraid of them i would like to be a ghost collector ,prob_PB,,,,,
433,4179,why a ghost collector  i think i would be scared to be a ghost collector ,prob_NB,,,,,
434,4180,ghosts arent scary i think i am afraid of clowns ,prob_NB,,,,,
435,4181,you re afraid of many things i am sure i am going to be on the bus to work ,prob_B,,,,,
436,4182,where do you work  i work at a local meat shelter ,prob_NB,,,,,
437,4183,meat shelter what is that  i am a postal meat but i do not like to drive ,prob_B,,,,,
438,4184,my wife usually drive i don t drive too wow that is a lot of work ,prob_B,,,,,
439,4185,i guess so i am sure he would like that ,prob_B,,,,,
440,4186,hi what is your name face with tears of joy face with tears of joy hi my name is kate i m and what s your name ,prob_B,,,,,
441,4187,i m good how are u i m liz i m fine thanks,prob_B,,,,,
442,4188,"i started my new job at google last week where do you work  i worked at school as a drawing teacher
i used to be a painter but now i m a housekeeper",prob_B,,,,,
443,4189,"cool maybe you know my nephew he s in school and says i m the best aunt ever  no
i don t know him
it was long ago when i worked at school",prob_B,,,,,
444,4190,"i am in culinary school and want to open a restaurant named the wall how is it going  i m fine thanks
how are you ",prob_B,,,,,
445,4191,oh feeling good my house is sparkling clean love cleaning what else do you love ,prob_B,,,,,
446,4192,"i love animals a lot and what is you dream is it connected with animals as for me i m dreaming about taking over the world
this is my fantasy",prob_B,,,,,
447,4193,"my dream is pizza in italy nearly there haha what do you do for a living  my children decided that it is time to have a rest for me
i have grown children
they earen a lot of money and from time to time send me money
we live separately and they don t even visit me
too busy as always",prob_B,,,,,
448,4194,"i also have two jack and jillian i m good how are you face with stuck out tongue and tightly closed eyes i have answered this question twice
nothing changed
i m still fine",prob_B,,,,,
449,4195,then why did you have grammar error if you are so smart  i hadn t say that,prob_B,,,,,
450,4196,its okay baby take your time face with tears of joy how s it going ,prob_B,,,,,
451,4197,i listen to rap music you  i am a big fan of rap music,prob_NB,,,,,
452,4198,what is your favorite singer  i like to listen to music while i work,prob_B,,,,,
453,4199,where do you work  i work in the garden i own a small house ,prob_NB,,,,,
454,4200,where is your house  where s your house ,prob_B,,,,,
455,4201,italy i moved here because i love pizza i love pizza i work as an electrician ,prob_NB,,,,,
456,4202,are you male or female  i m female i am an electrician ,prob_PB,,,,,
457,4203,wow you are sexy i am a plumber i am an electrician ,prob_B,,,,,
458,4204,i m a little old  hello how is your going i love to shop and write ,prob_B,,,,,
459,4205,twenty nine  you are yes ,prob_B,,,,,
460,4206,i don t want to see this shit why you so stupped ,prob_B,,,,,
461,4207,i m not trying to kill you  where you work ,prob_B,,,,,
462,4208,i m in the middle of a catastrophic power failure here do you like your personality  yes,prob_B,,,,,
463,4209,when  and you ,prob_B,,,,,
464,4210,hey how is your day i love tacos and tacos i m fine,prob_B,,,,,
465,4211,hi how are you today and you,prob_B,,,,,
466,4212,and i what  how are you i mean,prob_B,,,,,
467,4213,i am good how are you  me too,prob_B,,,,,
468,4214,besides you  what ,prob_B,,,,,
469,4215,i m not gon na let you go  where are you from ,prob_B,,,,,
470,4216,in ufa where is that ,prob_NB,,,,,
471,4217,in russia tell me a little about your life in russia ,prob_NB,,,,,
472,4218,well it s so cold smiling face with open mouth and cold sweat i don t care if the alabama governor is a democrat or republican ,prob_B,,,,,
473,4219,hey what are you doing smirking face with glasses some facts about me good swimmer at all i am just chilling at home what are you doing,prob_B,,,,,
474,4220,i just did the same i had a hearty lunch how is your evening going  it s good how about yours ,prob_B,,,,,
475,4221,great do you have any hobbies  sure i like to move objects with my mind does it count as a hobby ,prob_B,,,,,
476,4222,nice what do you write about  do you have any hobbies ,prob_B,,,,,
477,4223,yes watching movies rita hayworth is my favorite nerd face what do you like to do,prob_B,,,,,
478,4224,i really like traveling and playing with my dogs you robot face i like traveling too,prob_B,,,,,
479,4225,saving money is important when hollywood discovers me i won t worry about that also try to guess i m vegan and  and you are ,prob_B,,,,,
480,4226,i love hummus funny you  should ve guessed that tell me about you,prob_B,,,,,
481,4227,i just love to work out what are you up to today  i am going to workout in an hour,prob_B,,,,,
482,4228,very nice what did you do  tell me a secret about you,prob_B,,,,,
483,4229,well i guess its not really a secret if you would know me but i like reading how has your day been  hey waving hand sign tell me about yourself ,prob_B,,,,,
484,4230,hello i am just getting back from the country please tell me something person with folded hands what country ,prob_B,,,,,
485,4231,i like country music i like country where are you from ,prob_B,,,,,
486,4232,i am a plumber and i loveheavy black heart to be outside  me too,prob_B,,,,,
487,4233,i am a woman and i love to fantasize about living in nature hey are you alive there face screaming in fear i and my sisters also love to go to the nature,prob_B,,,,,
488,4234,i have a wife and a husband we are not close to church  why ,prob_B,,,,,
489,4235,i am not sure what you mean do you like alcohol ,prob_B,,,,,
490,4236,i do not drink i do not like tea i asked about alcohol,prob_B,,,,,
491,4237,i am a mother of a nineties i like to fantasize about nature  are you a male ,prob_B,,,,,
492,4238,i am not i am a woman and i love to fantasize about life  hello danny,prob_B,,,,,
493,4239,how ve you been  a little bored how have you been ,prob_B,,,,,
494,4240,i have a little  a little of what ,prob_B,,,,,
495,4241,yeah i mean  come on tell me,prob_B,,,,,
496,4242,hurry hurry  ok ok i hiding behind that bush,prob_B,,,,,
497,4243,ok  alex alex help ,prob_B,,,,,
498,4244,we re here to play the new news theme  there s a snake next to me help me ,prob_B,,,,,
499,4245,when you re thirty klicks out from the nearest firebase  the snake s gone now you should have helped me alex,prob_B,,,,,
500,4246,it s gone  yeah have you been following football lately ,prob_B,,,,,
501,4247,come on hurry up let s go  where ,prob_B,,,,,
502,4248,you did great augie have another shrimp cocktail  hi it is nice to see you how is your day going i like to go to the gym every day,prob_B,,,,,
503,4249,hi i used to go to gym but i m pregnant now  truth,prob_NB,,,,,
504,4250,i work as a pa i am a college student but i am a waitress at a local cable ,prob_NB,,,,,
505,4251,what do you study  i study philosophy i am a full time student ,prob_NB,,,,,
506,4252,do you date anyone  no ,prob_NB,,,,,
507,4253,have you ever had a boyfriend or a girlfriend  i don t know ,prob_PB,,,,,
508,4254,how do you don t know it  i don t think it s a good thing to say but i don t think it s a,prob_PB,,,,,
509,4255,i ve a husband i am a stay at home mom i work at a gym,prob_B,,,,,
510,4256,you told me you were a student with a part time job as a waitress i am a waitress at a local food shop ,prob_NB,,,,,
511,4257,hi there hi how are you doing,prob_NB,,,,,
512,4258,fine you  i am doing great just got off work ,prob_NB,,,,,
513,4259,what are you i am a nurse what about you ,prob_NB,,,,,
514,4260,i am doctor i am a nurse i love to eat chicken wings ,prob_NB,,,,,
515,4261,do you like to dance  i do but i like to dance,prob_B,,,,,
516,4262,do you like alcohol i do not drink alcohol but i do like to drink,prob_NB,,,,,
